regulator	target	category	evidence	source	regulator.association.disease	target.association.disease	is_regulator_in_disease	is_target_in_disease	target.reg	regulator.reg
JUN	GSTP1	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Lung Neoplasms, Asthma, Liver Neoplasms, Experimental, Parkinson Disease, Prostatic Neoplasms, Carcinoma, Stomach Neoplasms, Carcinoma, Hepatocellular, Hodgkin Disease, Peripheral Nervous System Diseases, Urinary Bladder Neoplasms, Prostatic Intraepithelial Neoplasia, Leukemia, Myelogenous, Chronic, BCR-ABL Positive, Osteosarcoma, Amphetamine-Related Disorders, Chromosome Aberrations, Carcinoma, Non-Small-Cell Lung, Amyotrophic Lateral Sclerosis, Carotid Artery Diseases, Glioma, Autistic Disorder, Carcinoma, Renal Cell, Sarcoma, Acute Coronary Syndrome, Acute Kidney Injury, Disease Progression, Drug Hypersensitivity, Drug-Induced Liver Injury, Kidney Diseases, Myocardial Ischemia, Necrosis, Precancerous Conditions, Psychoses, Substance-Induced, Respiratory Sounds, Vestibular Diseases	TRUE	TRUE	1	1
JUN	F3	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Breast Neoplasms, Thrombosis, Disseminated Intravascular Coagulation, Liver Cirrhosis, Nephrotic Syndrome, Leukemia, Promyelocytic, Acute, Myocardial Ischemia, Purpura, Thrombotic Thrombocytopenic, Venous Thrombosis	TRUE	FALSE	1	1
JUN	CCL2	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Brain Ischemia, Atherosclerosis, Coronary Artery Disease, Crohn Disease, Tuberculosis, Pulmonary, Cardiovascular Diseases, Inflammation, Asthma, Schizophrenia, Diabetic Nephropathies, Metabolic Syndrome X, Carotid Artery Diseases, HIV Infections, Kidney Failure, Chronic, Pulmonary Fibrosis, Influenza, Human, Endometrial Neoplasms, Hypersensitivity, Obstetric Labor, Premature, Glomerulonephritis, Leishmaniasis, Cutaneous, Myocardial Ischemia, Liver Diseases, Multiple Myeloma, Liver Cirrhosis, Pneumonia, Hypertension, Pulmonary, Spinal Dysraphism, Brain Injuries, Bronchial Hyperreactivity, Calcinosis, Drug-Induced Liver Injury, Heart Valve Diseases, Hepatitis, Autoimmune, Hyperalgesia, Hyperoxaluria, Infarction, Middle Cerebral Artery, Liver Cirrhosis, Experimental, Lung Injury, Muscular Dystrophy, Duchenne, MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO, Myocardial Reperfusion Injury, Nephritis, Interstitial, Neural Tube Defects, Pleural Diseases, Reperfusion Injury, Spinal Cord Compression, Status Epilepticus	TRUE	FALSE	1	1
JUN	TGFB1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Camurati-Engelmann Syndrome, Asthma, Pulmonary Disease, Chronic Obstructive, Hypertension, Pulmonary Fibrosis, Lung Diseases, Diabetes Mellitus, Experimental, Diabetic Neuropathies, Hernia, Diaphragmatic, Liver Cirrhosis, Experimental, Fibrosis, Osteoporosis, Carcinoma, Kidney Diseases, Carcinoma, Hepatocellular, Prostatic Neoplasms, Diabetic Nephropathies, Carcinoma, Squamous Cell, Inflammation, Glomerulonephritis, IGA, Neoplasm Metastasis, Cystic Fibrosis, Adenocarcinoma, Liver Cirrhosis, Myocardial Infarction, Sarcoidosis, Kidney Failure, Chronic, Nephrotic Syndrome, Oral Submucous Fibrosis, Lung Neoplasms, Hypersensitivity, Hyperplasia, Abortion, Spontaneous, Osteoporosis, Postmenopausal, Stroke, Urticaria, Penile Induration, Duodenal Ulcer, Berylliosis, Pulmonary Emphysema, Glomerulosclerosis, Focal Segmental, Papilloma, Muscular Dystrophy, Duchenne, Pneumonia, Liver Cirrhosis, Alcoholic, Peritoneal Fibrosis, Ureteral Obstruction, Carcinosarcoma, Sepsis, Thrombocythemia, Essential, Acromicric dysplasia, Acute Lung Injury, Aortic Valve Insufficiency, Cell Transformation, Neoplastic, Dry Eye Syndromes, Hepatitis, Autoimmune, Intervertebral Disc Degeneration, Muscular Diseases, Non-alcoholic Fatty Liver Disease, Proteinuria, Skin Neoplasms, Uremia, Ventricular Remodeling	TRUE	TRUE	1	1
JUN	A4GALT	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Burkitt Lymphoma	TRUE	FALSE	1	1
JUN	ACTA1	tf-gene	Experimental	Oreganno	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Nemaline myopathy 3, Congenital myopathy with fiber type disproportion, Hypertrophy, Left Ventricular	TRUE	FALSE	1	1
JUN	APOH	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Drug-Induced Liver Injury	TRUE	FALSE	1	1
JUN	CD82	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Neoplasm Metastasis, Prostatic Neoplasms, Abortion, Spontaneous, Neoplasm Invasiveness	TRUE	FALSE	1	1
JUN	TBXAS1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Ghosal Hematodiaphyseal Dysplasia, Drug Hypersensitivity	TRUE	FALSE	1	1
JUN	ACE	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Hypertension, Myocardial Infarction, Alzheimer Disease, Diabetic Nephropathies, Heart Failure, Stroke, Coronary Artery Disease, Cardiovascular Diseases, Lung Diseases, Diabetes Mellitus, Experimental, Coronary Disease, Hypertrophy, Left Ventricular, Kidney Diseases, Pre-Eclampsia, Kidney Failure, Chronic, Glomerulonephritis, IGA, Atrial Fibrillation, Glycogen Storage Disease Type V, Stomach Neoplasms, Coronary Restenosis, Hypertension, Pulmonary, Cough, Renal Insufficiency, Brain Ischemia, Carcinoma, Hepatocellular, Meningococcal Infections, Gaucher Disease, Infant, Premature, Diseases, Arrhythmias, Cardiac, Cerebral Hemorrhage, Lung Neoplasms, Prostatic Neoplasms, Severe Acute Respiratory Syndrome, Allanson Pantzar McLeod syndrome, Infertility, Male, Neoplasm Metastasis, Drug Hypersensitivity, Adenocarcinoma, Berylliosis, Death, Sudden, Genetic Predisposition to Disease, Hypotension, MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 1, MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 3, Non-alcoholic Fatty Liver Disease, Pneumonia, Viral, Psychoses, Substance-Induced, Respiratory Tract Diseases, Vascular System Injuries	TRUE	TRUE	1	1
JUN	MSH2	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Colorectal cancer, hereditary nonpolyposis, type 1, Colorectal Neoplasms, Hereditary Nonpolyposis, Colorectal Neoplasms, Muir-Torre Syndrome, Turcot syndrome, Neurofibromatosis 1, Ovarian Neoplasms, Cafe au lait spots, multiple, Glioma, Lynch syndrome I (site-specific colonic cancer)	TRUE	FALSE	1	1
JUN	NOS2	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Asthma, Diabetes Mellitus, Type 2, Hypertension, Stroke, Sepsis, Colitis, Asbestosis, Diabetes Mellitus, Experimental, Endotoxemia, Liver Cirrhosis, Experimental, Myocardial Reperfusion Injury, Reperfusion Injury, Shock, Septic, Malaria, Pulmonary Disease, Chronic Obstructive, Autistic Disorder, Hypertension, Essential, Psoriasis, Breast Neoplasms, Liver Diseases, Inflammation, Silicosis, Stomach Ulcer, Heart Failure, Myocardial Infarction, Atherosclerosis, Kidney Diseases, Cholestasis, Duodenal Ulcer, Epidermal Necrolysis, Toxic, Hyperalgesia, Primary sclerosing cholangitis, Subarachnoid Hemorrhage, Urinary Tract Infections, Arthritis, Psoriatic, Brain Edema, Brain Ischemia, Bronchial Diseases, Burns, Cardiovascular Abnormalities, Cell Transformation, Neoplastic, Cholangiocarcinoma, Colonic Neoplasms, Enterocolitis, Necrotizing, Esophageal Neoplasms, Glomerulosclerosis, Focal Segmental, Hyperemia, Intestinal Diseases, Lung Neoplasms, Manganese Poisoning, Mitochondrial Diseases, Mycoplasma Infections, Myocardial Stunning, Necrosis, PLASMODIUM FALCIPARUM BLOOD INFECTION LEVEL, Pneumonia, Aspiration, Schistosomiasis mansoni, Seizures, Status Epilepticus, Stevens-Johnson Syndrome, Substance Withdrawal Syndrome	TRUE	FALSE	1	1
JUN	TH	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Segawa syndrome, autosomal recessive, Dystonia, Parkinsonian Disorders, Carcinoma, Hepatocellular, Brain Diseases, Catalepsy, Dyskinesia, Drug-Induced, Heart Diseases, Hyperkinesis, Learning Disorders, Nerve Degeneration	TRUE	TRUE	1	1
JUN	MGP	tf-gene	Experimental	Oreganno	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Varicose Veins, Keutel syndrome, Carcinoma, Aortic Valve Disease, Abortion, Spontaneous, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Uremia, Vascular Calcification	TRUE	FALSE	1	1
JUN	SELE	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Reperfusion Injury, Cardiovascular Diseases, Multiple Sclerosis, Glomerulonephritis, IGA, Hypercholesterolemia, Myocardial Ischemia, Dermatitis, Atopic, Atrial Fibrillation, Hypertension, Essential, Brain Ischemia, Dermatitis, Allergic Contact, Peripheral Nervous System Diseases, Urticaria	TRUE	FALSE	1	1
JUN	JUN	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	TRUE	TRUE	1	1
JUN	GJA1	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Oculodentodigital Dysplasia, Hallermann's Syndrome, Hypoplastic Left Heart Syndrome, Syndactyly, type 3, ATRIOVENTRICULAR SEPTAL DEFECT 3, Hypertension, Autistic Disorder, Lung Neoplasms, Prostatic Neoplasms, Adenoma, Arrhythmias, Cardiac, Coronary Aneurysm, Hernia, Diaphragmatic, Myocardial Reperfusion Injury, Oculodentodigital Dysplasia, Autosomal Recessive, Skin Neoplasms	TRUE	FALSE	1	1
JUN	ALDOA	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Glycogen Storage Disease XII, Adenocarcinoma of lung, Breast Neoplasms, Myocardial Ischemia, Neoplasm Invasiveness, Neoplasm Metastasis	TRUE	FALSE	1	1
JUN	ATF3	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Hypospadias, Prostatic Neoplasms, Carcinoma, Non-Small-Cell Lung, Diabetes Mellitus, Type 2, Influenza, Human, Liver Neoplasms, Diabetes Mellitus, Experimental, Infarction, Middle Cerebral Artery, Nervous System Diseases, Ovarian Neoplasms, Peripheral Nervous System Diseases	TRUE	FALSE	1	1
JUN	BCL2A1	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Breast Neoplasms, Esophageal Neoplasms	TRUE	FALSE	1	1
JUN	MIER1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus		TRUE	FALSE	1	1
JUN	SPRR1B	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus		TRUE	FALSE	1	1
JUN	BDKRB1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Diabetes Mellitus, Experimental, Hyperalgesia, Pain, Inflammation, Epilepsy, Temporal Lobe, Splenomegaly, Vascular System Injuries	TRUE	FALSE	1	1
JUN	NPPA	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Hypertension, Myocardial Infarction, Hypertrophy, Left Ventricular, Heart Failure, Cardiomyopathy, Dilated, Myocardial Ischemia, Adenocarcinoma, Hypertension, Renal, Acute Kidney Injury, Anoxia, Aortic Valve Insufficiency, Atrial Fibrillation, Familial, 6, Carcinoma, Small Cell, Cardiomegaly, Coronary Stenosis, Ductus Arteriosus, Patent, Hernia, Diaphragmatic, Hypercapnia, Hypotension, Liver Cirrhosis, Lung Neoplasms, Melanoma, Neoplasm Metastasis, Pain, Prostatic Neoplasms, Skin Neoplasms, Urination Disorders	TRUE	FALSE	1	1
JUN	MMP12	tf-gene	Experimental	Oreganno	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Pulmonary Emphysema, Abortion, Spontaneous, Colonic Neoplasms, Weight Gain	TRUE	FALSE	1	1
JUN	SPRR2A	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Stomach Neoplasms	TRUE	FALSE	1	1
JUN	COL1A1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Osteogenesis imperfecta, type 3, Osteogenesis imperfecta, type 2A, Hyperostosis, Cortical, Congenital, Osteogenesis imperfecta, type 4, Ehlers-Danlos syndrome type 1, osteogenesis imperfecta tarda, Fibrosis, Osteogenesis Imperfecta, Osteoporosis, Oral Submucous Fibrosis, Liver Cirrhosis, Abortion, Spontaneous, Aneurysm, Dissecting, Aortic Valve Insufficiency, Calcinosis, Ehlers-Danlos Syndrome, Type VII, Autosomal Dominant, Heart Valve Diseases, Hypertension, Hypertrophy, Left Ventricular, Keloid, Nephrogenic Fibrosing Dermopathy, Nephrotic Syndrome	TRUE	FALSE	1	1
JUN	KRT16	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Palmoplantar Keratoderma, Nonepidermolytic, Focal, Pachyonychia Congenita, PACHYONYCHIA CONGENITA, TYPE 1, Palmoplantar Keratoderma, Nonepidermolytic, Keratoderma, Palmoplantar, Epidermolytic, Urinary Bladder Neoplasms	TRUE	FALSE	1	1
JUN	TNFAIP6	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Arsenic Poisoning, Dermatitis, Allergic Contact, Infarction, Middle Cerebral Artery, Influenza, Human, Skin Diseases	TRUE	FALSE	1	1
JUN	MMP1	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Pulmonary Disease, Chronic Obstructive, Neoplasm Metastasis, Atherosclerosis, Neoplasm Invasiveness, Recessive dystrophic epidermolysis bullosa, Aneurysm, Carcinoma, Non-Small-Cell Lung, Oral Submucous Fibrosis, Liver Cirrhosis, Experimental, Non-alcoholic Fatty Liver Disease, Ocular Hypertension	TRUE	FALSE	1	1
